tag,category,count,alias
dandelion_(girls'_frontline),4,185,"ダンドリー(ドールズフロントライン),ダンデライオン(ドールズフロントライン),Dandley"
chibikko_(morihito),4,185,ちびっこちゃん
minami_kotori_(bird),4,185,
alien_(1979),3,185,エイリアン
kmnz,3,185,"KMNZ,kmnzart"
minami_mirei,4,185,"南みれぃ,南米蕾,そらみスマイル,みなみみれぃ,なんべいつぼみ"
latex_panties,0,185,
ice_bucket,0,185,
olivier_mira_armstrong,4,185,オリヴィエ・ミラ・アームストロング
yoshizawa_sumire,4,185,
miyoushe_watermark,0,185,
lucid_(maplestory),4,185,"ルシード,루시드"
jett_(valorant),4,185,"ジェット,jett"
censored_anus,0,185,
sistine_fibel,4,185,システィーナ=フィーベル
arisa_bunnings,4,185,アリサ・バニングス
amemori_sayo,4,185,"雨森小夜,雨森と美術,あまもりさよ,あまもりとびじゅつ"
canaan_(character),4,185,カナン
bear_hat,0,185,
supreme_(brand),0,185,シュプリーム
chainsaw_devil,4,185,"チェーンソーの悪魔,ちぇーんそーのあくま"
rail_wars!,3,185,RAILWARS!
angel_statue,0,185,
mahou_shoujo_lyrical_nanoha_innocent,3,185,"魔法少女リリカルなのはINNOCENT,魔法少女リリカルなのはINNOCENTS,まほうしょうじょりりかるなのはINNOCENT,まほうしょうじょりりかるなのはINNOCENTS"
payila_(granblue_fantasy),4,185,"ハイラ,haira,ハイラ(グラブル)"
mischievous_straight_uniform_(blue_archive),0,185,"イタズラ☆ストレート,To_the_Shining_MiLie,キラメクMiLieヘ"
hands_on_eyewear,0,185,
corviknight,4,185,アーマーガア
toxtricity,4,185,ストリンダー
mu-12,4,185,μ-12
shez_(male)_(fire_emblem),4,185,
freezing_(series),3,185,"フリージング,freezing,FREEZING,Freezing"
yuuki_aoi,4,184,"悠木碧,ゆうきへき"
soren_(fire_emblem),4,184,セネリオ
lumen_(gunvolt),4,184,"モルフォ(蒼き雷霆ガンヴォルト),もるふぉ(あおきらいていがんゔぉると)"
m37_(girls'_frontline),4,184,"ithaca37,M37,M37(ドールズフロントライン),M37(少女前線),M37(しょうじょぜんせん)"
fromsoftware,3,184,フロムソフトウェア
butter_knife,0,184,
graf_eisen,4,184,
nose_shade,0,184,
linkle,4,184,リンクル
meiko_(inuarashi),4,184,
meruru_(oreimo),4,184,
glowing_feather,0,184,
penis_sheath,0,184,
kawaii_dake_ja_nai_shikimori-san,3,184,"式守さん,式守さんアニメ化,可愛いだけじゃない式守さん,しきしゅさん,しきしゅさんあにめか,かわいだけじゃないしきしゅさん"
nanael_(queen's_blade),4,184,ナナエル
gal_gamer_ni_homeraretai,3,184,"ギャルゲーマーに褒められたい,ぎゃるげーまーにほめられたい"
percival_(fate),4,184,パーシヴァル(Fate)
langley_(kancolle),4,184,"Langley,Langley(艦隊これくしょん),Langley(艦これ),ラングレー,ラングレー(艦隊これくしょん),ラングレー(艦これ),Langley(かんたいこれくしょん),Langley(かんこれ),らんぐれー(かんたいこれくしょん),らんぐれー(かんこれ)"
vertical-striped_one-piece_swimsuit,0,184,
baggy_socks,0,184,
feather_necklace,0,184,
atra_mixta,4,184,アトラ・ミクスタ
shinn_asuka,4,184,"シン・アスカ,シン·アスカ"
carmilla_(swimsuit_rider)_(fate),4,184,"カーミラ(水着),かーみら(みずぎ)"
model,0,184,プラモデル
desert_camouflage,0,184,
glowing_hands,0,184,
anton_ivanov,4,184,"AntonIvanov,アンドー・イワノフ,安东·伊万诺夫,あんいまん"
delibird,4,184,デリバード
pecjob,0,184,"男パイズリ,おとこぱいずり"
final_fantasy_i,3,184,"ファイナルファンタジーI,ファイナルファンタジー1,FFI,FF1"
price_list,0,184,
hijikata-san_(m.m),4,184,ヒジカタさん
lace-up_sleeves,0,184,
izumi_koshiro,4,184,"泉光子郎,せんこうじろう"
pika_(pokemon),4,184,ピカ
orange_pajamas,0,184,
hip_attack,0,184,ヒップアタック
vanguard_princess,3,184,ヴァンガードプリンセス
golden_shower,0,184,
moe2019,0,184,MOE2019
bayonetta_3,3,184,"ベヨネッタ3,bayonetta3"
pisces_(constellation),0,184,"うお座,魚座,双鱼座,雙魚座,물고기자리,うおざ,そう,そうぎょざ"
spread_eagle_position,0,184,"spread_eagle,大の字,だいのじ"
shinano_(dreams_of_the_hazy_moon)_(azur_lane),4,184,"満ち欠ける朧月,胧月十夜,みちかけるおぼろづき,じゅうよる"
digivice,0,184,"Digivice,デジヴァイス"
hoshimachi_suisei_(stellar_into_the_galaxy),4,184,
biohazard_symbol,0,184,☣
flipping_food,0,184,
sense_(sousou_no_frieren),4,184,ゼンゼ
intrepid_(azur_lane),4,184,"イントレピッド,イントレピッド(アズールレーン),无畏,むい"
cure_finale,4,184,キュアフィナーレ
r_dorothy_wayneright,4,184,R・ドロシー・ウェインライト
covered_armpit,0,184,"透け腋,すけわき"
x-23,4,184,X-23
removing_sock,0,184,"靴下を脱ぐ,くつしたをぬぐ"
gimp_suit,0,184,
netorase,0,184,"ネトラセ,寝取らせ,ねとらせ"
clarinet,0,184,クラリネット
kagurabachi,3,184,"カグラバチ,カグラバチFA,BachiArt"
alucard_(castlevania),4,184,"アルカード,アドリアン・ファーレンハイツ・ツェペシュ"
meerkat_ears,0,184,
suzuya_(azur_lane),4,184,"鈴谷(アズールレーン),狺,すずたに(あずーるれーん)"
lotad,4,184,ハスボー
kakumeiki_valvrave,3,184,"革命機ヴァルヴレイヴ,かくめいきゔぁるゔれいゔ"
woollen_cap,0,184,
saaya_(kirome),4,183,"サーヤ,サーヤ自撮り,サーヤ(VTuber),ちゃんねるサーヤ,sayamcup,さーやじとり"
torkoal,4,183,コータス
green_apple,0,183,"青林檎,青りんご,青リンゴ,青苹果,せいりんご,あおりんご"
slave_brand,0,183,
shirayuki_(arknights),4,183,"白雪,シラユキ,シラユキ(アークナイツ),しらゆき"
negai_wa_itsuka_asa_wo_koete_(project_sekai),0,183,"願いは、いつか朝をこえて,ねがいは、いつかあさをこえて"
first_aid,0,183,
snow_leopard_boy,0,183,
ranoa_magic_academy_school_uniform,0,183,
botan_(yu_yu_hakusho),4,183,"ぼたん,ぼたん(幽遊白書),ぼたん(ゆうゆうはくしょ)"
fuyuki_minami,4,183,"冬木美波,とうぼくみなみ"
orbital_path,0,183,
kirasaka_sayaka,4,183,"煌坂紗矢華,こうさかさやはな"
rabbit_ear_legwear,0,183,
ishimaru_kiyotaka,4,183,"石丸清多夏,いしまるきよかずなつ"
pink_bandana,0,183,
roberta_(arknights),4,183,"罗比菈塔,ロベルタ(アークナイツ),ロベルタ"
male_harem,0,183,"逆后宫,ぎゃくきさき"
matsuno_todomatsu,4,183,"トド松,松野トド松,TOTTY,とどまつ,まつのとどまつ"
gold_anklet,0,183,
gundam_msv,3,183,"MSV,モビルスーツバリエーション"
multicolored_pantyhose,0,183,
octagram,0,183,"八芒星,はちぼうほし"
usagi-san,4,183,
kawasumi_mai,4,183,"川澄舞,かわすみまい"
jason_(fate),4,183,イアソン(Fate)
solaire_of_astora,4,183,ソラール
gangut_dva_(kancolle),4,183,
magical_mirai_miku_(2021),4,183,マジカルミライ2021
touhou_lost_branch_of_legend,3,183,"东方光耀夜,東方光耀夜,こうようよる,とうほうこうようよる"
camisole_over_clothes,0,183,
keffiyeh,0,183,
gris_(vertigris),4,183,
scarecrow_(girls'_frontline),4,183,"稻草人,稻草人(少女前线),スケアクロウ(ドールズフロントライン),スケアクロウ(少女前线),いねそうじん,いねそうじん(しょうじょまえ,すけあくろう(しょうじょまえ"
faye_(fire_emblem),4,183,エフィ
groucho_glasses,0,183,"グルーチョ眼鏡,鼻メガネ,鼻眼鏡,ぐるーちょめがね,はなめがね"
white_sandals,0,183,
shion_(tensei_shitara_slime_datta_ken),4,183,"シオン(転生したらスライムだった件),シオン,シオン(転スラ),しおん(てんしょうしたらすらいむだったけん),しおん(てんすら)"
chocolate_doughnut,0,183,
bra_over_clothes,0,183,
matsuri_(takayama_toshinori),4,183,
pov_dating,0,183,
queen_of_hearts_(playing_card),0,183,🂽
curved_horns,0,183,
kamihime_project,3,183,"神姫PROJECT,しんきPROJECT"
spring_rider,0,183,"スプリング遊具,すぷりんぐゆうぐ"
qbz-95,0,183,"QBZ-95,95式自動歩槍,95しきじどうほやり"
marisa_(street_fighter),4,183,"マリーザ,マリーザ(ストリートファイター),marisa_rossetti"
makishima_saori,4,183,"槇島沙織,沙織・バジーナ,まきしまさおり,さおり・ばじーな"
silver_earrings,0,183,
kamishiro_rize,4,183,"神代利世,かみしろりよ"
shimeji_simulation,3,183,シメジシミュレーション
no_anus,0,183,
holding_drawing,0,183,
face_shield,0,183,
padoru_(meme),0,183,パドるパドる
baltimore_(black_ace)_(azur_lane),4,183,ブラックエース
year_of_the_monkey,0,183,"申年,猴年,さるどし,こうねん"
makoto_(summer)_(princess_connect!),4,183,
producer_(idolmaster_anime),4,183,"アニマスP,赤羽根P,あかばねP"
happy_sugar_life,3,183,ハッピーシュガーライフ
prussia_(hetalia),4,183,"ギルベルト・バイルシュミット,プロイセン(ヘタリア)"
monster_hunter_x,3,183,"monster_hunter_generations,MHX,モンスターハンタークロス"
super_mario_bros._wonder,3,183,"スーパーマリオブラザーズワンダー,スーパーマリオブラザーズ・ワンダー,SuperMarioBrosWonder"
mayu_(vocaloid),4,183,MAYU
watermelon_beachball,0,182,
kingdom_of_kazimierz_logo,0,182,
kaleido_star,3,182,カレイドスター
yu-gi-oh!_the_dark_side_of_dimensions,3,182,THE_DARKSIDE_OF_DIMENSIONS
yoo_mina,4,182,"유미나,劉米娜,刘米娜,ヤナギ・ミナ,りゅうこめだ,だ"
rosalinde_(unicorn_overlord),4,182,"ロザリンデ(ユニコーンオーバーロード),ロザリンデ"
dishwashing,0,182,
aries_(constellation),0,182,"おひつじ座,牡羊座,白羊座,양자리,おひつじざ,はくようざ"
viktor_nikiforov,4,182,"ヴィクトル・ニキフォロフ,勇ヴィク,いさみゔぃく"
olive,0,182,"木犀,もくせい,オリブ,オリーブ"
calamity_jane_(fate),4,182,カラミティ・ジェーン(Fate)
sparkle_(school_uniform)_(honkai:_star_rail),4,182,
weapon_in_mouth,0,182,
nightshirt,0,182,
fluffy_tail,0,182,
desire_driver,0,182,
reverse_paizuri,0,182,"逆パイズリ,アナル舐めパイズリ,ぎゃくぱいずり,あなるなめぱいずり"
reverse_ryona,0,182,"逆リョナ,男リョナ,ぎゃくりょな,おとこりょな"
alice_(wonderland_bunny)_(nikke),4,182,アリス:ワンダーランドバニー
animage,3,182,アニメージュ
lace-trimmed_capelet,0,182,
yakumo_mitama,4,182,"八雲みたま,ももみた,やくもみたま"
kukui_(pokemon),4,182,"ククイ博士,くくいはかせ"
akashi_(swimsuit_mode)_(kancolle),4,182,"明石(水着),あかし(みずぎ)"
ashlock_(arknights),4,182,"灰毫,アッシュロック(アークナイツ),はいごう"
light-skinned_soles,0,182,
hachiroku_(maitetsu),4,182,"ハチロク,ハチロク(まいてつ)"
dengeki_hime,3,182,"電撃姫,DENGEKI_HIME,でんげきひめ"
huang_baoling,4,182,"ホァン・パオリン,黄宝鈴,きたからすず"
fire_emblem_gaiden,3,182,"ファイアーエムブレム外伝,FE外伝,ふぁいあーえむぶれむがいでん,FEがいでん"
aria_gakuen_school_uniform,0,182,
gunner_2_(sekaiju),4,182,"ガン子,がんこ"
sitting_between_lap,0,182,
obstagoon,4,182,タチフサグマ
orange_print,0,182,
seaport_summer_princess,4,182,"港湾夏姫,こうわんなつひめ"
real_drive,3,182,"RD潜脳調査室,RDせんのうちょうさしつ"
manaphy,4,182,マナフィ
bad_reflection,0,182,
needle_sword,0,182,
steve_rogers,4,182,"スティーブ・ロジャース,SteveRogers,steverogers"
drakeposting_(meme),0,182,
ushinawareta_mirai_wo_motomete,3,182,"失われた未来を求めて,うしなわれたみらいをもとめて"
highly_responsive_to_prayers,3,182,"東方靈異伝,靈異伝,동방영이전,とうほうりょういでん,りょういでん"
flamenco_dress,0,182,
ginkgo_guild_uniform,0,182,
sonic_the_hedgehog_(idw),3,182,"IDWソニック,IDWSonic"
effects_pedal,0,182,エフェクター
print_umbrella,0,182,
suou_tatsuya,4,182,"周防達哉,すおうたつや"
vepley_(girls'_frontline_2),4,182,"维普蕾,VEPLEY,베프리,つぼみ"
georgette_lemare,4,182,ジョーゼット・ルマール
shadaloo_dolls,0,182,"ベガ親衛隊,シャドルー,べがしんえいたい"
food_as_clothes,0,182,
implied_death,0,182,
izayoi_miku,4,182,"誘宵美九,ゆうしょうびきゅう"
tortoise,0,182,
kana_(female)_(fire_emblem),4,182,カンナ(FEif)
tribadism_through_clothes,0,182,
super_robot_wars_30,3,182,"スーパーロボット大戦30,スパロボ30,すーぱーろぼっとたいせん30"
eldar,4,182,
minimized,0,182,
ornate_weapon,0,182,
toy_airplane,0,182,
harley_quinn_(suicide_squad),4,182,
ape,0,182,"類人猿,ヒト上科,るいじんえん,ひとうえか"
vivid_bad_squad_miku,4,182,ビビバスミク
alchemist_(girls'_frontline),4,182,"炼金术士,鍊金術士,炼金术士(少女前线),鍊金術士(少女前線),アルケミスト(少女前线),アルケミスト(少女前線),アルケミスト(ドールズフロントライン),알케미스트,Alchemist,じゅつし,(しょうじょまえ,じゅつし(しょうじょぜんせん),あるけみすと(しょうじょまえ,あるけみすと(しょうじょぜんせん)"
play_button,0,182,
eyewear_view,0,182,
sasha_waybright,4,182,"SashaWaybright,サーシャ・ウェイブライト"
biting_finger,0,182,
sophia_valentine,4,182,"ソフィア・ヴァレンタイン,いらすたいん"
xbox_360,0,182,Xbox360
holding_laptop,0,182,
arrow_in_head,0,181,
maxwell_(nikke),4,181,"マクスウェル(勝利の女神:NIKKE),マクスウェル(NIKKE),맥스웰(NIKKE),まくすうぇる(しょうりのめがみ:NIKKE)"
chobi_(akchu),4,181,"チョビ,チョビちゃん"
blood_drop,0,181,
splat_charger_(splatoon),0,181,"スプラチャージャー,スプラチャージャーワカメ,スプラチャージャーベントー"
colored_bangs,0,181,
pink_slingshot_swimsuit,0,181,
matsumi_yuu,4,181,"松実宥,まつみゆう,しょうじつゆう"
playstation_2,0,181,"プレイステーション2,PS2"
yuri_kuma_arashi,3,181,"ユリ熊嵐,百合熊岚,ゆりくまあらし,ゆりくま"
sirin_(miracle_magical_girl),4,181,"西琳,シーリン,さいりん"
gundam_narrative,3,181,"機動戦士ガンダムNT,ガンダムNT,きどうせんしがんだむNT"
tachibana_marika,4,181,"橘万里花,たちばなばんりはな"
black_hanfu,0,181,
aqua_rose,0,181,
zom_100:_zombie_ni_naru_made_ni_shitai_100_no_koto,3,181,ゾン100
looking_at_hands,0,181,
wavy_eyebrows,0,181,
tianzi,4,181,"蒋麗華,天子(コードギアス),しょうれいか,てんし(こーどぎあす)"
mismatched_socks,0,181,
breath_of_fire_v,3,181,"ブレスオブファイア5,bof5"
fierce_deity,4,181,"鬼神リンク,きじんりんく"
twin_angel,3,181,ツインエンジェル
beatrix_(ff9),4,181,ベアトリクス
fantasy_earth,3,181,ファンタジーアース
print_hakama,0,181,
striped_towel,0,181,
cuora_(arknights),4,181,"蛇屠箱,クオーラ(アークナイツ),クオーラ,へびとはこ"
indra_(arknights),4,181,"因陀罗,インドラ,インドラ(アークナイツ),いんだ"
old_maid,0,181,"ババ抜き,ばばぬき"
chiba_mamoru,4,181,"地場衛,じばまもる"
ibuki_maya,4,181,"伊吹マヤ,いぶきまや"
susato_mikotoba,4,181,"御琴羽寿沙都,おこんはねひさしさみやこ"
dangling,0,181,
tosa_(hometown_zest)_(azur_lane),4,181,"鳴子小夏,鸣子小夏,なるここなつ,こなつ"
bow_swimsuit,0,181,
axew,4,181,キバゴ
stance_(vehicle),0,181,スタンス
anakin_skywalker,4,181,"アナキン・スカイウォーカー,アナキンスカイウォーカー,アナキン,AnakinSkywalker,anakinskywalker"
star_wars:_return_of_the_jedi,3,181,"ジェダイの帰還,じぇだいのきかん"
rae_taylor,4,181,レイ=テイラー
d_(killer_wife)_(nikke),4,181,"D:キラーワイフ,キラーワイフ"
gensou_suikoden_v,3,181,"幻想水滸伝V,幻想水滸伝5,幻水V,幻水5,げんそうすいこでんV,げんそうすいこでん5,まぼろしみずV,まぼろしみず5"
live_twin_lil-la,4,181,"Live☆Twinリィラ,リィラ(遊戯王),Live☆Twinリィラ・トリート,りぃら(ゆうぎおう)"
japanese_postal_mark,0,181,"〒,郵便記号,郵便マーク,ゆうびんきごう,ゆうびんまーく"
sakura_no_sekai,3,181,"桜の世界,さくらのせかい"
sakurada_hane,4,181,"桜田ハネ,ハネ絵,HaneArt,さくらだはね,はねえ"
muse_(amaburi),4,181,ミュース
parasite,0,181,"寄生,きせい"
ganbare_ganbare_(itou_life),0,181,がんばれ♥がんばれ♥
length_markings,0,181,
vietnamese_clothes,0,181,"越服,vietnamese_clothes,えつふく"
queen_of_hearts_(alice_in_wonderland),4,181,"ハートの女王,はーとのじょおう"
mika_melatika,4,181,"Melatikaart,mikawin,MikaMelatika,ミカ・メラティカ,Mika_Live,Mikayang,MusiKunti,MysMi"
ro-class_destroyer,4,181,"駆逐ロ級,ロ級,くちくろきゅう,ろきゅう"
orange_overalls,0,181,
akg,0,181,
bandage_on_hair,0,181,
nanami_mami,4,181,"七海麻美,ななうみあさみ"
tenzin_(arknights),4,181,
on_rooftop,0,181,
bruce_lee's_jumpsuit,0,180,トラックスーツ
virtual_reality,0,180,
around_corner,0,180,
fig_sign,0,180,"女握り,フィグサイン,おんなにぎり"
beast_wars,3,180,"ビーストウォーズ,BeastWars"
wi-fi_symbol,0,180,
hatsuse_izuna,4,180,"初瀬いづな,いづな,はせいづな"
shimura_shinpachi,4,180,"志村新八,しむらしんぱち"
bible_black,3,180,バイブルブラック
anubis_(monster_girl_encyclopedia),4,180,"アヌビス(魔物娘図鑑),あぬびす(まものむすめずかん)"
mirror_selfie,0,180,
pui_pui_molcar,3,180,"モルカー,PUIPUIモルカー"
hai_to_gensou_no_grimgar,3,180,"灰と幻想のグリムガル,はいとげんそうのぐりむがる"
ao_no_roku-gou,3,180,"青の6号,あおの6ごう"
yamcha,4,180,"ヤムチャ,ヤムチャ様,やむちゃさま"
banzoin_hakka,4,180,"万象院ハッカ,PIHAKKASSO,ばんしょういんはっか"
cubicle,0,180,
northampton_(kancolle),4,180,"ノーザンプトン,ノーザンプトン(艦隊これくしょん),ノーザンプトン(艦これ),Northampton,Northampton(艦隊これくしょん),Northampton(艦これ),のーざんぷとん(かんたいこれくしょん),のーざんぷとん(かんこれ),Northampton(かんたいこれくしょん),Northampton(かんこれ)"
kobayakawa_miyuki,4,180,"小早川美幸,こばやかわみゆき"
execution,0,180,"処刑,死刑,エロ処刑,しょけい,しけい,えろしょけい"
fuuka_(new_year)_(blue_archive),4,180,"愛清フウカ(正月),あいきよしふうか(しょうがつ)"
performance_juxtaposition,0,180,"日常見せつけ,にちじょうみせつけ"
shirayuki_mizore,4,180,"白雪みぞれ,しらゆきみぞれ"
sakamata_chloe_(new_year),4,180,
commander_(nier:automata),4,180,"ヨルハ部隊司令官,よるはぶたいしれいかん"
artery_gear:_fusion,3,180,"机动战姬:聚变,机动战姬聚变,ArteryGearFusion,アーテリーギア,アテギア,つくえじゅ,つくえ"
donald_duck,4,180,"ドナルドダック,唐老鸭,とうろう"
lincoro,4,180,
taroumaru_(genshin_impact),4,180,"太郎丸,太郎丸(原神),たろうまる,たろうまる(はらかみ)"
invisible_wall,0,180,
katsuki_yuuri,4,180,"勝生勇利,勇ヴィク,かつおゆうり,いさみゔぃく"
ribbon-trimmed_kimono,0,180,
h&k_mp5k,0,180,"MP5K,SP89"
tatsuta_(swimsuit_mode)_(kancolle),4,180,"龍田(水着),たつた(みずぎ)"
holding_bow_(ornament),0,180,
two-tone_neckerchief,0,180,
licking_cum,0,180,
debi_tarou,4,180,"debitarou,デビ太郎,でびたろう"
ballet_boots,0,180,"バレエヒール,バレエブーツ"
dromarch_(xenoblade),4,180,"Dromarch,ビャッコ(ゼノブレイド2)"
freija_crescent,4,180,フライヤ・クレセント
wailord,4,180,ホエルオー
shuppet,4,180,カゲボウズ
bolverk,0,180,
persona_5_scramble:_the_phantom_strikers,3,180,"P5S,ペルソナ5スクランブル"
sonken,4,180,
ekko_(ejami),4,180,"EKKO,E子,Eこ"
seikon_no_qwaser,3,180,"聖痕のクェイサー,せいこんのくぇいさー"
blue_whale,0,180,シロナガスクジラ
seiryuu_(kemono_friends),4,180,"セイリュウ,セイリュウ(けものフレンズ)"
hyottoko_mask,0,180,"ひょっとこ,火男,ひおとこ"
security_camera,0,180,"防犯カメラ,監視カメラ,监控摄像头,ぼうはんかめら,かんしかめら"
mahou_tsukai_no_yome,3,180,"魔法使いの嫁,まほうつかいのよめ"
kumacy,4,180,
sotoba,0,180,"卒塔婆,板塔婆,そとば,いたとうば"
rakan_(league_of_legends),4,180,"Rakan,라칸,ラカン"
bimbofication,0,180,"ギャル化,bimbo,ぎゃるか"
yellow_hood,0,180,
sword_between_breasts,0,180,
kazemaru_ichirouta,4,180,"風丸,風丸一郎太,風宮,かぜまる,かぜまるいちろうた,かぜみや"
just_as_planned_(meme),0,180,"計画通り,けいかくとうり"
shared_drink,0,180,
pink_cat,0,180,
bad_end_precure,0,180,バッドエンドプリキュア
ak-alfa_(girls'_frontline),4,180,"AK-Alfa(ドールズフロントライン),AK-Alfa(少女前線),AK-Alfa,AK-Alfa(しょうじょぜんせん)"
chinese_armor,0,180,
dvalin_(genshin_impact),4,180,"特瓦林,トワリン,とくかわらばやし"
gradient_shirt,0,179,
wooden_shield,0,179,
anal_hook,0,179,アナルフック
moyashimon,3,179,もやしもん
mouth_focus,0,179,
penance_(occasionally_flushed)_(arknights),4,179,
javelin_(spear),0,179,"やり投げ,投げ槍,やりなげ,なげやり"
shedinja,4,179,ヌケニン
bokoblin,4,179,ボコブリン
thea_(nekojira),4,179,テア
tachibana_makoto,4,179,"橘真琴,たちばなまこと"
sleeping_beauty,3,179,"眠れる森の美女,眠りの森の美女,茨姫,眠り姫,ねむれるもりのびじょ,ねむりのもりのびじょ,いばらひめ,ねむりひめ"
heart_tail_duo,0,179,
hiita_(yu-gi-oh!),4,179,
morino_korisu,4,179,"杜乃こりす,ネロアリス,もりのこりす"
giraffe_tail,0,179,
ham,0,179,ハム
life_vest,0,179,"救命胴衣,ライフジャケット,ライフベスト,きゅうめいどうい"
poochyena,4,179,ポチエナ
trim_brush,0,179,
theater,0,179,
kaniko_(tsukumo_sana),4,179,
sawaguchi_mai,4,179,"沢口麻衣,さわぐちまい"
digimon_adventure_tri.,3,179,デジモンアドベンチャーtri.
fox_print,0,179,
minori_(senran_kagura),4,179,"美野里,美野里(閃乱カグラ),みのり,みのり(せんらんかぐら)"
f-15_eagle,0,179,"F-15,F-15C,F-15E,F-15J,F-15DJ,F-15SE,F-15S/MTD,F-15EX"
con_(fate),4,179,コン(Fate)
elira_pendora_(2nd_costume),4,179,"エリーラ・ペンドラ(和風ドレス),えりーら・ぺんどら(わふうどれす)"
fortune_arterial,3,179,
pip_boy,0,179,
pirotess,4,179,ピロテース
bob-omb,4,179,"ボム兵,ぼむへい"
kotori_photobomb,0,179,"生えてくることり,はえてくることり"
shinoda_hajime,4,179,"篠田はじめ,しのだはじめ"
sora_no_method,3,179,"天体のメソッド,てんたいのめそっど"
palanquin_ship,0,179,"聖輦船,ひじりれんふね"
hummy_(suite_precure),4,179,ハミィ
queue,0,179,"行列,列,排队,ぎょうれつ,れつ,はい"
sentient_stuffed_toy,0,179,
kars_(jojo),4,179,カーズ
infinity_nikki,3,179,"无限暖暖,インフィニティニキ,むげんだんだん"
purple_wrist_cuffs,0,179,
a_song_of_ice_and_fire,3,179,"氷と炎の歌,こおりとほのおのうた"
rya_(elden_ring),4,179,"ラーヤ,ゾラーヤス,菈雅"
kenjaku,4,179,"羂索,けんさく"
hunie_(series),3,179,ハニーポップ
hisui_(cookie),4,179,"HSI姉貴,緋翠姉貴,HSIあねき,ひすいあねき"
hishimochi,0,179,"菱餅,ひしもち"
kyon's_sister,4,179,"キョンの妹,きょんのいもうと"
mondaiji-tachi_ga_isekai_kara_kuru_sou_desu_yo?,3,179,"問題児たちが異世界から来るそうですよ?,もんだいじたちがいせかいからくるそうですよ?"
green_corset,0,179,
defy_(girls'_frontline),0,179,"反逆小隊,はんぎゃくしょうたい"
yesod_(project_moon),4,179,"Yesod,イェソド"
cure_spicy,4,179,キュアスパイシー
charlotte_pudding,4,179,シャーロット・プリン
outer_senshi,0,179,"外部太陽系戦士,がいぶたいようけいせんし"
shiroko_(young)_(blue_archive),4,179,
minami_koharu,4,179,"南小陽,南さん,キバ子,サチキバ,キバもこ,みなみしょうよう,みなみさん,きばこ"
akali_(legacy),4,179,
walkman_nw-s203f,0,179,
nanahyakuichi_middle_school_uniform,0,179,"公立七百一中学校制服,公立漆佰壱中学校制服,こうりつしちひゃくいっちゅうがっこうせいふく,こうりつしつはくいっちゅうがっこうせいふく"
lora_(xenoblade),4,179,ラウラ(ゼノブレイド2)
frilled_corset,0,179,
peg_leg,0,179,
osechi,0,179,おせち
neco_spirit,0,179,
suzunoki_rin,4,179,"鈴乃木凜,すずのぎりん"
mimi-chan,4,179,ミミちゃん
hanabishi_haruka,4,179,"花菱はるか,かりょうはるか"
electric_kettle,0,178,"電気ケトル,でんきけとる"
ma_no_mono-tachi,3,178,"魔のものたち,まのものたち"
amy_(suisei_no_gargantia),4,178,エイミー
mercedes_(odin_sphere),4,178,メルセデス
towel_on_legs,0,178,
kamen_rider_blade_(series),3,178,"仮面ライダー剣,かめんらいだーつるぎ"
forced_perspective,0,178,
audino,4,178,タブンネ
sachiel_(evangelion),4,178,"サキエル,使徒,しと"
gibson_sg,0,178,
self_character_print,0,178,
transformed_ditto,4,178,
thigh_scrunchie,0,178,
pikachu_ears,0,178,"ピカ耳,ぴかみみ"
miyazaki_nodoka,4,178,"宮崎のどか,みやざきのどか"
valkyrie_(vnd),4,178,"ワルキューレ,ワルキューレ(ナムコ)"
dusknoir,4,178,ヨノワール
shinsougumi,3,178,"深層組,しんそうくみ"
lace-trimmed_kimono,0,178,
familymart,0,178,ファミリーマート
marvel_vs._capcom_3,3,178,"マブカプ3,MVC3,MARVELvsCAPCOM3"
ring_dream,3,178,"リング☆ドリーム,リングドリーム,リン☆ドリ,リンドリ"
yonic_symbol,0,178,
hirose_yasuho,4,178,"広瀬康穂,ひろせやすしほ"
kuja,4,178,
boxing_shorts,0,178,
sazabi,4,178,"サザビー,MSN-04"
minecraft_youtube,3,178,"mcyt,mcytfanart,mcyttwt,mcytblr,mcsr"
sazanami_kai_(kancolle),4,178,"漣改,さざなみかい"
african_penguin_(kemono_friends),4,178,"ケープペンギン(けものフレンズ),けーぷあーと"
netsu_ijou_(utau),3,178,"熱異常,ねついじょう"
extra_breasts,0,178,"複乳たん,複乳,ふくちちたん,ふくちち"
shipping_(fandom),0,178,
pixiv_fate/grand_order_contest_1,3,178,FGOイラコン
takao_(school_romanza)_(azur_lane),4,178,"学園ロマンチカ,校园浪漫曲,がくえんろまんちか,こうまんきょく"
canadian_flag,0,178,"🇨🇦,l'Unifolié,カナダの国旗,メイプルリーフ旗,一葉旗,かなだのこっき,めいぷるりーふはた,いちようはた"
sawashiro_miyuki,4,178,"沢城みゆき,さわしろみゆき"
encasement,0,178,
tasogare_otome_x_amnesia,3,178,"黄昏乙女×アムネジア,たそがれおとめ×あむねじあ"
side_sitting_split,0,178,
gretel_(sinoalice),4,178,グレーテル(シノアリス)
lunalu_(granblue_fantasy),4,178,"ルナール,ルナール(グラブル),lunalu_(granblue_fantasy)"
mabosstiff,4,178,マフィティフ
